Year,Geography,Geography Type,Indicator,Value,Value Type
2021,Marshall,County,Diazepam,54,Rate
2021,Marshall,County,Lorazepam,67,Rate
2021,Marshall,County,All Opioids for Pain,844,Rate
2021,Marshall,County,Hydrocodone,345,Rate
2021,Marshall,County,Oxycodone,307,Rate
2021,Marshall,County,Tramadol,119,Rate
2021,Maury,County,All Benzodiazepines,39716,Count
2021,Maury,County,Alprazolam,16451,Count
2021,Maury,County,Clonazepam,9282,Count
2021,Maury,County,Diazepam,4959,Count
2021,Maury,County,Lorazepam,6341,Count
2021,Maury,County,All Opioids for Pain,70566,Count
2021,Maury,County,Hydrocodone,28661,Count
2021,Maury,County,Oxycodone,23562,Count
2021,Maury,County,Tramadol,11595,Count
2021,Maury,County,All Benzodiazepines,8071,Patients
2021,Maury,County,Alprazolam,3100,Patients
2021,Maury,County,Clonazepam,1485,Patients
2021,Maury,County,Diazepam,1736,Patients
2021,Maury,County,Lorazepam,1763,Patients
2021,Maury,County,All Opioids for Pain,19706,Patients
2021,Maury,County,Hydrocodone,10844,Patients
2021,Maury,County,Oxycodone,6962,Patients
2021,Maury,County,Tramadol,4505,Patients
2021,Maury,County,All Benzodiazepines,379,Rate
2021,Maury,County,Alprazolam,157,Rate
2021,Maury,County,Clonazepam,89,Rate
2021,Maury,County,Diazepam,47,Rate
2021,Maury,County,Lorazepam,61,Rate
2021,Maury,County,All Opioids for Pain,674,Rate
2021,Maury,County,Hydrocodone,274,Rate
2021,Maury,County,Oxycodone,225,Rate
2021,Maury,County,Tramadol,111,Rate
2021,McMinn,County,All Benzodiazepines,38629,Count
2021,McMinn,County,Alprazolam,21606,Count
2021,McMinn,County,Clonazepam,6237,Count
2021,McMinn,County,Diazepam,3338,Count
2021,McMinn,County,Lorazepam,5043,Count
2021,McMinn,County,All Opioids for Pain,57262,Count
2021,McMinn,County,Hydrocodone,24023,Count
2021,McMinn,County,Oxycodone,19610,Count
2021,McMinn,County,Tramadol,7987,Count
2021,McMinn,County,All Benzodiazepines,6026,Patients
2021,McMinn,County,Alprazolam,3066,Patients
2021,McMinn,County,Clonazepam,957,Patients
2021,McMinn,County,Diazepam,986,Patients
2021,McMinn,County,Lorazepam,1127,Patients
2021,McMinn,County,All Opioids for Pain,13142,Patients
2021,McMinn,County,Hydrocodone,7711,Patients
2021,McMinn,County,Oxycodone,4393,Patients
2021,McMinn,County,Tramadol,2577,Patients
2021,McMinn,County,All Benzodiazepines,715,Rate
2021,McMinn,County,Alprazolam,400,Rate
2021,McMinn,County,Clonazepam,115,Rate
2021,McMinn,County,Diazepam,62,Rate
2021,McMinn,County,Lorazepam,93,Rate
2021,McMinn,County,All Opioids for Pain,1059,Rate
2021,McMinn,County,Hydrocodone,444,Rate
2021,McMinn,County,Oxycodone,363,Rate
2021,McMinn,County,Tramadol,148,Rate
2021,McNairy,County,All Benzodiazepines,18915,Count
2021,McNairy,County,Alprazolam,9729,Count
2021,McNairy,County,Clonazepam,3866,Count
2021,McNairy,County,Diazepam,1500,Count
2021,McNairy,County,Lorazepam,2585,Count
2021,McNairy,County,All Opioids for Pain,29450,Count
2021,McNairy,County,Hydrocodone,15998,Count
2021,McNairy,County,Oxycodone,5713,Count
2021,McNairy,County,Tramadol,4667,Count
2021,McNairy,County,All Benzodiazepines,3091,Patients
2021,McNairy,County,Alprazolam,1623,Patients
2021,McNairy,County,Clonazepam,575,Patients
2021,McNairy,County,Diazepam,418,Patients
2021,McNairy,County,Lorazepam,498,Patients
2021,McNairy,County,All Opioids for Pain,6139,Patients
2021,McNairy,County,Hydrocodone,4018,Patients
2021,McNairy,County,Oxycodone,1389,Patients
2021,McNairy,County,Tramadol,1416,Patients
2021,McNairy,County,All Benzodiazepines,731,Rate
2021,McNairy,County,Alprazolam,376,Rate
2021,McNairy,County,Clonazepam,149,Rate
2021,McNairy,County,Diazepam,58,Rate
2021,McNairy,County,Lorazepam,100,Rate
2021,McNairy,County,All Opioids for Pain,1139,Rate
2021,McNairy,County,Hydrocodone,619,Rate
2021,McNairy,County,Oxycodone,221,Rate
2021,McNairy,County,Tramadol,180,Rate
2021,Meigs,County,All Benzodiazepines,7990,Count
2021,Meigs,County,Alprazolam,4210,Count
2021,Meigs,County,Clonazepam,1414,Count
2021,Meigs,County,Diazepam,649,Count
2021,Meigs,County,Lorazepam,1131,Count
2021,Meigs,County,All Opioids for Pain,15312,Count
2021,Meigs,County,Hydrocodone,6969,Count
2021,Meigs,County,Oxycodone,5019,Count
2021,Meigs,County,Tramadol,1770,Count
2021,Meigs,County,All Benzodiazepines,1348,Patients
2021,Meigs,County,Alprazolam,625,Patients
2021,Meigs,County,Clonazepam,247,Patients
2021,Meigs,County,Diazepam,210,Patients
2021,Meigs,County,Lorazepam,264,Patients
2021,Meigs,County,All Opioids for Pain,3368,Patients
2021,Meigs,County,Hydrocodone,1996,Patients
2021,Meigs,County,Oxycodone,1154,Patients
2021,Meigs,County,Tramadol,618,Patients
2021,Meigs,County,All Benzodiazepines,613,Rate
2021,Meigs,County,Alprazolam,323,Rate
2021,Meigs,County,Clonazepam,108,Rate
2021,Meigs,County,Diazepam,50,Rate
2021,Meigs,County,Lorazepam,87,Rate
2021,Meigs,County,All Opioids for Pain,1175,Rate
2021,Meigs,County,Hydrocodone,535,Rate
2021,Meigs,County,Oxycodone,385,Rate
2021,Meigs,County,Tramadol,136,Rate
2021,Memphis and Shelby Metro,Region,All Benzodiazepines,255357,Count
2021,Memphis and Shelby Metro,Region,Alprazolam,115467,Count
2021,Memphis and Shelby Metro,Region,Clonazepam,52765,Count
2021,Memphis and Shelby Metro,Region,Diazepam,26000,Count
2021,Memphis and Shelby Metro,Region,Lorazepam,41555,Count
2021,Memphis and Shelby Metro,Region,All Opioids for Pain,428263,Count
2021,Memphis and Shelby Metro,Region,Hydrocodone,183905,Count
2021,Memphis and Shelby Metro,Region,Oxycodone,130436,Count
2021,Memphis and Shelby Metro,Region,Tramadol,69926,Count
2021,Memphis and Shelby Metro,Region,All Benzodiazepines,53520,Patients
2021,Memphis and Shelby Metro,Region,Alprazolam,22943,Patients
2021,Memphis and Shelby Metro,Region,Clonazepam,9532,Patients
2021,Memphis and Shelby Metro,Region,Diazepam,9681,Patients
2021,Memphis and Shelby Metro,Region,Lorazepam,11501,Patients
2021,Memphis and Shelby Metro,Region,All Opioids for Pain,149751,Patients
2021,Memphis and Shelby Metro,Region,Hydrocodone,86716,Patients
2021,Memphis and Shelby Metro,Region,Oxycodone,47355,Patients
2021,Memphis and Shelby Metro,Region,Tramadol,30815,Patients
2021,Memphis and Shelby Metro,Region,All Benzodiazepines,276,Rate
2021,Memphis and Shelby Metro,Region,Alprazolam,125,Rate
2021,Memphis and Shelby Metro,Region,Clonazepam,57,Rate
2021,Memphis and Shelby Metro,Region,Diazepam,28,Rate
2021,Memphis and Shelby Metro,Region,Lorazepam,45,Rate
2021,Memphis and Shelby Metro,Region,All Opioids for Pain,463,Rate
2021,Memphis and Shelby Metro,Region,Hydrocodone,199,Rate
2021,Memphis and Shelby Metro,Region,Oxycodone,141,Rate
2021,Memphis and Shelby Metro,Region,Tramadol,76,Rate
2021,Mid-Cumberland,Region,All Benzodiazepines,472586,Count
2021,Mid-Cumberland,Region,Alprazolam,185961,Count
2021,Mid-Cumberland,Region,Clonazepam,105081,Count
2021,Mid-Cumberland,Region,Diazepam,63883,Count
2021,Mid-Cumberland,Region,Lorazepam,79505,Count
2021,Mid-Cumberland,Region,All Opioids for Pain,815099,Count
2021,Mid-Cumberland,Region,Hydrocodone,333543,Count
2021,Mid-Cumberland,Region,Oxycodone,278174,Count
2021,Mid-Cumberland,Region,Tramadol,115543,Count
2021,Mid-Cumberland,Region,All Benzodiazepines,99394,Patients
2021,Mid-Cumberland,Region,Alprazolam,36321,Patients
2021,Mid-Cumberland,Region,Clonazepam,17166,Patients
2021,Mid-Cumberland,Region,Diazepam,23983,Patients
2021,Mid-Cumberland,Region,Lorazepam,20860,Patients
2021,Mid-Cumberland,Region,All Opioids for Pain,231790,Patients
2021,Mid-Cumberland,Region,Hydrocodone,130548,Patients
2021,Mid-Cumberland,Region,Oxycodone,84005,Patients
2021,Mid-Cumberland,Region,Tramadol,41886,Patients
2021,Mid-Cumberland,Region,All Benzodiazepines,335,Rate
2021,Mid-Cumberland,Region,Alprazolam,132,Rate
2021,Mid-Cumberland,Region,Clonazepam,74,Rate
2021,Mid-Cumberland,Region,Diazepam,45,Rate
2021,Mid-Cumberland,Region,Lorazepam,56,Rate
2021,Mid-Cumberland,Region,All Opioids for Pain,577,Rate
2021,Mid-Cumberland,Region,Hydrocodone,236,Rate
2021,Mid-Cumberland,Region,Oxycodone,197,Rate
2021,Mid-Cumberland,Region,Tramadol,82,Rate
2021,Monroe,County,All Benzodiazepines,25200,Count
2021,Monroe,County,Alprazolam,10119,Count
2021,Monroe,County,Clonazepam,7928,Count
2021,Monroe,County,Diazepam,2443,Count
2021,Monroe,County,Lorazepam,3514,Count
2021,Monroe,County,All Opioids for Pain,45367,Count
2021,Monroe,County,Hydrocodone,20695,Count
2021,Monroe,County,Oxycodone,14161,Count
2021,Monroe,County,Tramadol,6518,Count
2021,Monroe,County,All Benzodiazepines,4133,Patients
2021,Monroe,County,Alprazolam,1558,Patients
2021,Monroe,County,Clonazepam,1065,Patients
2021,Monroe,County,Diazepam,745,Patients
2021,Monroe,County,Lorazepam,823,Patients
2021,Monroe,County,All Opioids for Pain,10533,Patients
2021,Monroe,County,Hydrocodone,6481,Patients
2021,Monroe,County,Oxycodone,3304,Patients
2021,Monroe,County,Tramadol,2106,Patients
2021,Monroe,County,All Benzodiazepines,540,Rate
2021,Monroe,County,Alprazolam,217,Rate
2021,Monroe,County,Clonazepam,170,Rate
2021,Monroe,County,Diazepam,52,Rate
2021,Monroe,County,Lorazepam,75,Rate
2021,Monroe,County,All Opioids for Pain,971,Rate
2021,Monroe,County,Hydrocodone,443,Rate
2021,Monroe,County,Oxycodone,303,Rate
2021,Monroe,County,Tramadol,140,Rate
2021,Montgomery,County,All Benzodiazepines,52698,Count
2021,Montgomery,County,Alprazolam,20234,Count
2021,Montgomery,County,Clonazepam,11812,Count
2021,Montgomery,County,Diazepam,7570,Count
2021,Montgomery,County,Lorazepam,8718,Count
2021,Montgomery,County,All Opioids for Pain,113653,Count
2021,Montgomery,County,Hydrocodone,46854,Count
2021,Montgomery,County,Oxycodone,40257,Count
2021,Montgomery,County,Tramadol,14116,Count
2021,Montgomery,County,All Benzodiazepines,11416,Patients
2021,Montgomery,County,Alprazolam,3982,Patients
2021,Montgomery,County,Clonazepam,1988,Patients
2021,Montgomery,County,Diazepam,2887,Patients
2021,Montgomery,County,Lorazepam,2444,Patients
2021,Montgomery,County,All Opioids for Pain,32713,Patients
2021,Montgomery,County,Hydrocodone,18359,Patients
2021,Montgomery,County,Oxycodone,11748,Patients
2021,Montgomery,County,Tramadol,5413,Patients
2021,Montgomery,County,All Benzodiazepines,231,Rate
2021,Montgomery,County,Alprazolam,89,Rate
2021,Montgomery,County,Clonazepam,52,Rate
2021,Montgomery,County,Diazepam,33,Rate
2021,Montgomery,County,Lorazepam,38,Rate
2021,Montgomery,County,All Opioids for Pain,499,Rate
2021,Montgomery,County,Hydrocodone,206,Rate
2021,Montgomery,County,Oxycodone,177,Rate
2021,Montgomery,County,Tramadol,62,Rate
2021,Moore,County,All Benzodiazepines,3131,Count
2021,Moore,County,Alprazolam,1539,Count
2021,Moore,County,Clonazepam,552,Count
2021,Moore,County,Diazepam,299,Count
2021,Moore,County,Lorazepam,552,Count
2021,Moore,County,All Opioids for Pain,5807,Count
2021,Moore,County,Hydrocodone,2465,Count
2021,Moore,County,Oxycodone,1954,Count
2021,Moore,County,Tramadol,707,Count
2021,Moore,County,All Benzodiazepines,650,Patients
2021,Moore,County,Alprazolam,282,Patients
2021,Moore,County,Clonazepam,113,Patients
2021,Moore,County,Diazepam,117,Patients
2021,Moore,County,Lorazepam,143,Patients
2021,Moore,County,All Opioids for Pain,1462,Patients
2021,Moore,County,Hydrocodone,839,Patients
2021,Moore,County,Oxycodone,498,Patients
2021,Moore,County,Tramadol,280,Patients
2021,Moore,County,All Benzodiazepines,471,Rate
2021,Moore,County,Alprazolam,232,Rate
2021,Moore,County,Clonazepam,83,Rate
2021,Moore,County,Diazepam,45,Rate
2021,Moore,County,Lorazepam,83,Rate
2021,Moore,County,All Opioids for Pain,874,Rate
2021,Moore,County,Hydrocodone,371,Rate
2021,Moore,County,Oxycodone,294,Rate
2021,Moore,County,Tramadol,106,Rate
2021,Morgan,County,All Benzodiazepines,7984,Count
2021,Morgan,County,Alprazolam,2777,Count
2021,Morgan,County,Clonazepam,1920,Count
2021,Morgan,County,Diazepam,854,Count
2021,Morgan,County,Lorazepam,1789,Count
2021,Morgan,County,All Opioids for Pain,21948,Count
2021,Morgan,County,Hydrocodone,7121,Count
2021,Morgan,County,Oxycodone,10460,Count
2021,Morgan,County,Tramadol,2313,Count
2021,Morgan,County,All Benzodiazepines,1432,Patients
2021,Morgan,County,Alprazolam,457,Patients
2021,Morgan,County,Clonazepam,281,Patients
2021,Morgan,County,Diazepam,289,Patients
2021,Morgan,County,Lorazepam,408,Patients
2021,Morgan,County,All Opioids for Pain,4444,Patients
2021,Morgan,County,Hydrocodone,2490,Patients
2021,Morgan,County,Oxycodone,1799,Patients
2021,Morgan,County,Tramadol,698,Patients
2021,Morgan,County,All Benzodiazepines,376,Rate
2021,Morgan,County,Alprazolam,131,Rate
2021,Morgan,County,Clonazepam,90,Rate
2021,Morgan,County,Diazepam,40,Rate
2021,Morgan,County,Lorazepam,84,Rate
2021,Morgan,County,All Opioids for Pain,1032,Rate
2021,Morgan,County,Hydrocodone,335,Rate
2021,Morgan,County,Oxycodone,492,Rate
2021,Morgan,County,Tramadol,109,Rate
2021,Nashville and Davidson Metro,Region,All Benzodiazepines,198510,Count
2021,Nashville and Davidson Metro,Region,Alprazolam,76093,Count
2021,Nashville and Davidson Metro,Region,Clonazepam,47277,Count
2021,Nashville and Davidson Metro,Region,Diazepam,27530,Count
2021,Nashville and Davidson Metro,Region,Lorazepam,33389,Count
2021,Nashville and Davidson Metro,Region,All Opioids for Pain,338978,Count
2021,Nashville and Davidson Metro,Region,Hydrocodone,141113,Count
2021,Nashville and Davidson Metro,Region,Oxycodone,115534,Count
2021,Nashville and Davidson Metro,Region,Tramadol,49443,Count
2021,Nashville and Davidson Metro,Region,All Benzodiazepines,43083,Patients
2021,Nashville and Davidson Metro,Region,Alprazolam,16092,Patients
2021,Nashville and Davidson Metro,Region,Clonazepam,8179,Patients
2021,Nashville and Davidson Metro,Region,Diazepam,9798,Patients
2021,Nashville and Davidson Metro,Region,Lorazepam,9025,Patients
2021,Nashville and Davidson Metro,Region,All Opioids for Pain,104494,Patients
2021,Nashville and Davidson Metro,Region,Hydrocodone,56294,Patients
2021,Nashville and Davidson Metro,Region,Oxycodone,38860,Patients
2021,Nashville and Davidson Metro,Region,Tramadol,18993,Patients
2021,Nashville and Davidson Metro,Region,All Benzodiazepines,282,Rate
2021,Nashville and Davidson Metro,Region,Alprazolam,108,Rate
2021,Nashville and Davidson Metro,Region,Clonazepam,67,Rate
2021,Nashville and Davidson Metro,Region,Diazepam,39,Rate
2021,Nashville and Davidson Metro,Region,Lorazepam,47,Rate
2021,Nashville and Davidson Metro,Region,All Opioids for Pain,482,Rate
2021,Nashville and Davidson Metro,Region,Hydrocodone,200,Rate
2021,Nashville and Davidson Metro,Region,Oxycodone,164,Rate
2021,Nashville and Davidson Metro,Region,Tramadol,70,Rate
2021,Northeast Tennessee,Region,All Benzodiazepines,236725,Count
2021,Northeast Tennessee,Region,Alprazolam,84581,Count
2021,Northeast Tennessee,Region,Clonazepam,74908,Count
2021,Northeast Tennessee,Region,Diazepam,27632,Count
2021,Northeast Tennessee,Region,Lorazepam,37685,Count
2021,Northeast Tennessee,Region,All Opioids for Pain,332015,Count
2021,Northeast Tennessee,Region,Hydrocodone,142299,Count
2021,Northeast Tennessee,Region,Oxycodone,101610,Count
2021,Northeast Tennessee,Region,Tramadol,55153,Count
2021,Northeast Tennessee,Region,All Benzodiazepines,35109,Patients
2021,Northeast Tennessee,Region,Alprazolam,13024,Patients
2021,Northeast Tennessee,Region,Clonazepam,7833,Patients
2021,Northeast Tennessee,Region,Diazepam,6553,Patients
2021,Northeast Tennessee,Region,Lorazepam,8056,Patients
2021,Northeast Tennessee,Region,All Opioids for Pain,72226,Patients
2021,Northeast Tennessee,Region,Hydrocodone,41774,Patients
2021,Northeast Tennessee,Region,Oxycodone,24725,Patients
2021,Northeast Tennessee,Region,Tramadol,14443,Patients
2021,Northeast Tennessee,Region,All Benzodiazepines,656,Rate
2021,Northeast Tennessee,Region,Alprazolam,234,Rate
2021,Northeast Tennessee,Region,Clonazepam,208,Rate
2021,Northeast Tennessee,Region,Diazepam,77,Rate
2021,Northeast Tennessee,Region,Lorazepam,104,Rate
2021,Northeast Tennessee,Region,All Opioids for Pain,920,Rate
2021,Northeast Tennessee,Region,Hydrocodone,394,Rate
2021,Northeast Tennessee,Region,Oxycodone,282,Rate
2021,Northeast Tennessee,Region,Tramadol,153,Rate
2021,Obion,County,All Benzodiazepines,16380,Count
2021,Obion,County,Alprazolam,6944,Count
2021,Obion,County,Clonazepam,2925,Count
2021,Obion,County,Diazepam,1330,Count
2021,Obion,County,Lorazepam,3610,Count
2021,Obion,County,All Opioids for Pain,28355,Count
2021,Obion,County,Hydrocodone,15341,Count
2021,Obion,County,Oxycodone,7112,Count
2021,Obion,County,Tramadol,3740,Count
2021,Obion,County,All Benzodiazepines,2883,Patients
2021,Obion,County,Alprazolam,1297,Patients
2021,Obion,County,Clonazepam,498,Patients
2021,Obion,County,Diazepam,423,Patients
2021,Obion,County,Lorazepam,650,Patients
2021,Obion,County,All Opioids for Pain,6595,Patients
2021,Obion,County,Hydrocodone,4243,Patients
2021,Obion,County,Oxycodone,1893,Patients
2021,Obion,County,Tramadol,1298,Patients
2021,Obion,County,All Benzodiazepines,538,Rate
2021,Obion,County,Alprazolam,228,Rate
2021,Obion,County,Clonazepam,96,Rate
2021,Obion,County,Diazepam,44,Rate
2021,Obion,County,Lorazepam,118,Rate
2021,Obion,County,All Opioids for Pain,931,Rate
2021,Obion,County,Hydrocodone,503,Rate
2021,Obion,County,Oxycodone,233,Rate
2021,Obion,County,Tramadol,123,Rate
2021,Overton,County,All Benzodiazepines,11109,Count
2021,Overton,County,Alprazolam,3255,Count
2021,Overton,County,Clonazepam,3734,Count
2021,Overton,County,Diazepam,1323,Count
2021,Overton,County,Lorazepam,2246,Count
2021,Overton,County,All Opioids for Pain,21538,Count
2021,Overton,County,Hydrocodone,7334,Count
2021,Overton,County,Oxycodone,8901,Count
2021,Overton,County,Tramadol,2666,Count
2021,Overton,County,All Benzodiazepines,1824,Patients
2021,Overton,County,Alprazolam,512,Patients
2021,Overton,County,Clonazepam,529,Patients
2021,Overton,County,Diazepam,359,Patients
2021,Overton,County,Lorazepam,430,Patients
2021,Overton,County,All Opioids for Pain,4626,Patients
2021,Overton,County,Hydrocodone,2479,Patients
2021,Overton,County,Oxycodone,1831,Patients
2021,Overton,County,Tramadol,852,Patients
2021,Overton,County,All Benzodiazepines,486,Rate
2021,Overton,County,Alprazolam,142,Rate
2021,Overton,County,Clonazepam,163,Rate
2021,Overton,County,Diazepam,58,Rate
2021,Overton,County,Lorazepam,98,Rate
2021,Overton,County,All Opioids for Pain,942,Rate
2021,Overton,County,Hydrocodone,321,Rate
2021,Overton,County,Oxycodone,389,Rate
2021,Overton,County,Tramadol,117,Rate
2021,Perry,County,All Benzodiazepines,4427,Count
2021,Perry,County,Alprazolam,1934,Count
2021,Perry,County,Clonazepam,851,Count
2021,Perry,County,Diazepam,834,Count
2021,Perry,County,Lorazepam,691,Count
2021,Perry,County,All Opioids for Pain,10502,Count
2021,Perry,County,Hydrocodone,5175,Count
2021,Perry,County,Oxycodone,2907,Count
2021,Perry,County,Tramadol,1433,Count
2021,Perry,County,All Benzodiazepines,729,Patients
2021,Perry,County,Alprazolam,311,Patients
2021,Perry,County,Clonazepam,136,Patients
2021,Perry,County,Diazepam,154,Patients
2021,Perry,County,Lorazepam,149,Patients
2021,Perry,County,All Opioids for Pain,1918,Patients
2021,Perry,County,Hydrocodone,1184,Patients
2021,Perry,County,Oxycodone,600,Patients
2021,Perry,County,Tramadol,378,Patients
2021,Perry,County,All Benzodiazepines,523,Rate
2021,Perry,County,Alprazolam,228,Rate
2021,Perry,County,Clonazepam,100,Rate
2021,Perry,County,Diazepam,98,Rate
2021,Perry,County,Lorazepam,82,Rate
